Município-São Paulo,Codigo Municipio,Ano,Gini,Densidade,% Trab,PIB per capita,Anos Medios de Educação,Investimento em Segurança,Urbanização,População,Homicídio Doloso,Furto,Roubo,Furto e Roubo de Veículo,Crime,Tx.Crime,Tx.Seg
TAIACU,3553104,2010,0.2708945824482612,55.29080675422139,0.10909399389209365,9207.2,11.741835147744945,33364.3,0.5426417464345935,5894.0,0,30,7,2,39,6.616898540889039,5660.722768917544
TAIUVA,3553203,2017,0.2585715164249077,42.28679245283019,0.1336783865786186,13391.2733556272,12.65954606141522,124870.1474585898,0.630116187633875,5603.0,1,57,3,4,64,11.42245225771908,22286.301527501302
TAIUVA,3553203,2016,0.26546609514477887,42.29433962264151,0.13704496788008566,12490.238460373903,12.54296875,117217.25997812476,0.6628473695432788,5604.0,1,63,5,4,72,12.84796573875803,20916.713058194997
TAIUVA,3553203,2015,0.262657732453163,42.301886792452834,0.13256021409455843,11144.54691513586,12.496635262449528,103215.94437260601,0.7583889229732146,5605.0,0,42,8,10,60,10.704727921498662,18414.976694488138
TAIUVA,3553203,2014,0.25992596978748717,42.301886792452834,0.13345227475468333,12052.974592509274,12.381016042780749,114937.66955262303,0.7330446801563018,5605.0,2,44,2,1,47,8.385370205173952,20506.27467486584
TAIUVA,3553203,2013,0.2485879239481461,42.30943396226415,0.14074206207634676,11971.788240908585,12.397972116603295,113549.91133081028,0.6908034221114697,5606.0,0,27,0,3,30,5.351409204423832,20255.068021906936
TAIUVA,3553203,2012,0.25764016784829585,41.049056603773586,0.13256113256113256,11725.809996014024,12.554785020804438,135794.59845989157,0.6432575019975644,5439.0,0,21,2,5,28,5.148005148005148,24966.83185510049
TAIUVA,3553203,2011,0.4159831926500753,41.07924528301887,0.1833547675914018,11490.878050451918,13.07314629258517,74705.61340574558,0.5939426241600366,5443.0,0,28,4,3,35,6.430277420540143,13725.080544873339
TAIUVA,3553203,2010,0.25649081310578226,41.10943396226415,0.13199926565081696,11813.06,12.020862308762169,77583.0,0.5256480658640587,5447.0,0,46,4,3,53,9.730126675234073,14243.253166880851
TAPIRATIBA,3553609,2017,0.29021219584028596,58.70561797752809,0.24605726534986985,16144.00669507511,11.907591785936528,537967.841497807,0.639055186819117,13062.0,0,74,12,15,101,7.732353391517378,41185.71746270149
TAPIRATIBA,3553609,2016,0.2900000609864377,58.737078651685394,0.24592547249215702,15506.788120377867,11.66241443683883,560207.1235261197,0.6601891083645339,13069.0,0,54,7,21,82,6.27438977733568,42865.33962247454
TAPIRATIBA,3553609,2015,0.2981511184401683,58.768539325842696,0.23975221780360967,15006.343717384978,11.430940988835726,711989.8979611356,0.6534810608932621,13076.0,1,46,6,12,64,4.894463138574488,54450.129853252954
TAPIRATIBA,3553609,2014,0.3086422010876113,58.80449438202247,0.22386120452461022,15296.26339502975,11.176852167975419,692925.6191616704,0.6627531056381474,13084.0,1,47,2,3,52,3.9743197798838277,52959.76911966298
TAPIRATIBA,3553609,2013,0.3202139475847354,58.83595505617978,0.21472767550225347,14730.094472180428,11.127712557808609,673663.6131994373,0.6794210162524401,13091.0,0,85,6,1,92,7.027728974104346,51460.05753566857
TAPIRATIBA,3553609,2012,0.30884760190870836,57.11011235955056,0.24852443535059415,15580.440301105617,10.607663077897403,554213.3390010125,0.6486138225605371,12707.0,1,56,5,9,70,5.508774691115133,43614.805933816984
TAPIRATIBA,3553609,2011,0.30823719871963634,57.17752808988764,0.2745637478383902,12958.60781736879,10.429430289149728,586299.9998594308,0.7144886608657868,12722.0,0,68,5,7,80,6.288319446627889,46085.52113342484
TAPIRATIBA,3553609,2010,0.30252761659174876,57.27191011235955,0.28501922624185827,13188.94,10.09691629955947,534931.07,0.678127714139764,12743.0,0,79,3,9,91,7.141175547359334,41978.42501765675
TAQUARITINGA,3553708,2017,0.25518345600918824,95.94171159029649,0.19179645660304473,16674.84933435974,13.074063901858464,1245733.2134852314,0.8588644735896893,56951.0,2,519,49,34,602,10.57049042159049,21873.772426914915
TAQUARITINGA,3553708,2016,0.2552126427044475,95.63847708894879,0.18904017896461223,15735.824254754054,12.958814759597466,1058724.2124300261,0.8529467172790572,56771.0,4,585,32,47,664,11.696112451779959,18649.03229518638
TAQUARITINGA,3553708,2015,0.25448157572841795,95.32850404312669,0.19013200911870218,15403.151346323395,12.807231155311833,1257862.8443877075,0.8936780902795017,56587.0,3,651,47,51,749,13.236255677098981,22228.83072768847
TAQUARITINGA,3553708,2014,0.25781765211241736,95.01010781671158,0.19672683428490373,16017.524359679179,12.705182514646237,1020206.7604962696,0.8937154537311356,56398.0,4,618,52,60,730,12.943721408560588,18089.413817799737
TAQUARITINGA,3553708,2013,0.26115926658523514,94.6832884097035,0.19306455056579602,17873.97989280422,12.728780757533867,1233821.2427698565,0.8763482315289701,56204.0,4,474,42,44,560,9.963703650985694,21952.552180803083
TAQUARITINGA,3553708,2012,0.2709603429343227,91.44036388140161,0.2065992372740839,15429.66779149331,12.523720349563046,1111478.8086040502,0.8883950465494468,54279.0,5,446,30,64,540,9.948598905654121,20477.14233136296
TAQUARITINGA,3553708,2011,0.2714508841404035,91.19946091644205,0.20505763262893453,14954.896027349834,12.48410053148365,1117677.9394081626,0.8497785919861037,54136.0,3,532,32,55,619,11.434165804640166,20645.742932764937
TAQUARITINGA,3553708,2010,0.2753666290721945,90.94508086253369,0.1915161618968232,14259.58,12.425573072831028,1034523.7,0.7894385486294903,53985.0,1,530,27,20,577,10.68815411688432,19163.169398907103
TATUI,3554003,2017,0.337397579768959,227.19961795606494,0.2391646137936253,20876.076353299362,13.717640441538354,55656.007471667035,0.9394811772597299,118939.0,7,957,220,198,1375,11.560547843852731,467.93740885384136
TATUI,3554003,2016,0.3329237951624381,225.06781279847183,0.2437469763967986,21165.801025765148,13.571224624812842,119116.63084895148,0.9284481484862158,117823.0,2,906,249,170,1325,11.245682082445702,1010.9794424598888
TATUI,3554003,2015,0.3337188770272678,222.88825214899714,0.25774326802763065,21542.047311310456,13.41856753341757,134766.35544777277,0.9428137922607617,116682.0,6,905,183,161,1249,10.70430743388012,1154.988391078082
TATUI,3554003,2014,0.34010500344168193,220.65902578796562,0.2687183482664589,23809.943296431014,13.43545633194807,244172.758853462,0.9502640966777232,115515.0,11,910,269,239,1418,12.275462061204173,2113.7753439247026
TATUI,3554003,2013,0.3395899348663119,218.36485195797516,0.28160155361548017,24379.512638127846,13.279363797334659,183349.61571351287,0.948232736602456,114314.0,4,912,178,196,1286,11.249715695365397,1603.912169231353
TATUI,3554003,2012,0.3452920133677723,209.02578796561605,0.2772492574822938,24308.30342662709,13.158283341024458,260494.63718943443,0.9644282854417497,109425.0,6,768,169,207,1144,10.45464930317569,2380.576990536298
TATUI,3554003,2011,0.34136551775568846,207.054441260745,0.27425202734493925,22817.38436559861,12.920375416288223,221837.26672210565,0.9522948834884412,108393.0,5,800,177,159,1136,10.480381574455915,2046.601410811636
TATUI,3554003,2010,0.35225329252003296,206.2559694364852,0.26087520259319286,21441.81,12.826718261857426,134486.15,0.9305655691106971,107975.0,10,1074,224,153,1451,13.438295901829127,1245.5304468626996
TAUBATE,3554102,2017,0.4014803054528707,492.8036485837734,0.2574061626287128,35263.81169223173,14.23142716572683,17349017.088050764,0.9967519823824318,307953.0,41,3354,1244,732,5330,17.307835936003222,56336.57437352701
TAUBATE,3554102,2016,0.40467219588990677,488.3565370459274,0.25696487905260607,33567.03255926051,14.23272421224448,15757223.46638362,0.9962938628242316,305174.0,52,3036,1293,805,5134,16.823189393591854,51633.57122947439
TAUBATE,3554102,2015,0.4178346332051956,483.80700912145943,0.27170882244956684,34250.99990886048,13.95161054707472,13874274.10909581,0.9968037449498393,302331.0,48,3447,1504,751,5702,18.860123507017143,45891.007237417965
TAUBATE,3554102,2014,0.42294547722187453,479.1534645543287,0.28375909666258103,40482.10877704017,13.860117226119298,17393749.69965092,0.9963136853230891,299423.0,44,3764,1629,859,6252,20.880159506784715,58090.89381794625
TAUBATE,3554102,2013,0.43139190688519335,474.36549847975675,0.2985652647665055,41691.26843960307,13.75987525987526,13733252.821383957,0.9968049347435108,296431.0,54,3612,1638,1130,6380,21.522715235586023,46328.666102344076
TAUBATE,3554102,2012,0.44742075980759216,454.3110897743639,0.3078911866544088,43321.06855771652,13.702299508065439,13447596.149938866,0.9959677742029187,283899.0,61,3731,1529,1400,6660,23.459047055466907,47367.53616581554
TAUBATE,3554102,2011,0.4594804896207145,450.20963354136666,0.3005303267267609,43424.89964861996,13.61251330573625,10924718.493258232,0.9965876003587404,281336.0,58,3603,1244,1338,6185,21.984388773566128,38831.56970049418
TAUBATE,3554102,2010,0.4642546036882655,446.029764762362,0.2872232028817038,44666.77,13.528067852503249,9499505.83,0.994688782931113,278724.0,45,3810,1330,979,6119,21.953617198375454,34082.12364202581
TIETE,3554508,2017,0.28507028114307514,101.33893280632411,0.34347423333820876,27415.29670929406,13.049609652235628,2896980.6815142445,0.9274619735793992,41022.0,2,295,111,57,463,11.28662668811857,70620.17165214384
TIETE,3554508,2016,0.2872222891407805,100.32855731225297,0.34772117302341615,28047.059162406327,12.916867299249398,2909386.1711833123,0.9258208524010014,40613.0,1,345,79,70,494,12.163592938221752,71636.82001288535
TIETE,3554508,2015,0.28965854350272896,99.29347826086956,0.3614221028014131,30379.2308110052,12.916913333792248,3110236.0248023304,0.9426369491319614,40194.0,1,374,48,97,519,12.912374981340498,77380.60468732474
TIETE,3554508,2014,0.28581193001347716,98.2336956521739,0.37575757575757573,33016.40903798422,12.83830812474903,3090852.6676483355,0.9411449991454905,39765.0,0,317,37,94,448,11.266188859549855,77727.96850618221
TIETE,3554508,2013,0.2808801164473727,97.14426877470355,0.3667226121452548,33255.42456544799,12.619097149989598,2706571.070538093,0.9351029345658948,39324.0,5,349,58,96,503,12.791170786288271,68827.46085184856
TIETE,3554508,2012,0.2819346012288193,92.90760869565217,0.38309978994389643,33563.14474030695,12.436215991116047,2443366.157600975,0.9201540503258039,37609.0,1,271,34,67,372,9.89124943497567,64967.59173604656
TIETE,3554508,2011,0.2911027091629243,91.96887351778656,0.42668349942249323,36260.181426586496,12.309537299338999,2897203.790187854,0.9266432819571836,37229.0,3,367,47,41,455,12.221655161298987,77821.1552872184
TIETE,3554508,2010,0.2976436355137154,90.97579051383399,0.44877399733890894,34861.94,12.01246445210867,2781656.39,0.9196136805607524,36827.0,3,417,65,68,550,14.934694653379314,75533.07057322073
TORRINHA,3554706,2017,0.21459432176763893,31.972964274219507,0.21109321522045502,13881.883111886687,12.648068669527897,26422.29951154504,0.7310232116181014,9934.0,1,71,4,5,80,8.05315079524864,2659.784529046209
TORRINHA,3554706,2016,0.22680336714394905,31.831348567750243,0.19908998988877655,13756.201993888533,12.548501777552056,28673.281285235767,0.7026721720774107,9890.0,0,48,17,3,68,6.8756319514661275,2899.2195435021
TORRINHA,3554706,2015,0.2255748705368096,31.68973286128098,0.2110501726589478,12893.418355896252,12.46968238691049,29956.86284238538,0.7674344011585494,9846.0,1,56,3,2,61,6.195409303270363,3042.5414221394863
TORRINHA,3554706,2014,0.22599540096478832,31.544898616028323,0.20467299255178042,13845.64098975496,12.321036889332005,25754.766421865694,0.725369175405173,9801.0,1,59,5,10,74,7.550249974492399,2627.76925026688
TORRINHA,3554706,2013,0.235237212816329,31.393627293208883,0.1961246668033627,12676.508074468898,12.275483533716676,32224.789796502544,0.736015281188092,9754.0,0,50,10,7,67,6.868976830018454,3303.7512606625532
TORRINHA,3554706,2012,0.24396729827429464,30.270357257804957,0.2131844763423711,13833.8473908167,12.146134663341646,39348.945202175935,0.6325223102788867,9405.0,1,73,8,8,89,9.463051568314727,4183.832557381812
TORRINHA,3554706,2011,0.23680719345118723,30.15127132281944,0.2143467122117848,13448.753907567465,11.93227091633466,32130.085618791185,0.6257518607414477,9368.0,2,79,7,9,95,10.140905209222886,3429.77002762502
TORRINHA,3554706,2010,0.23451223806335159,30.028966849050533,0.2362272240085745,12789.64,12.124773139745917,32871.87,0.6545412747312559,9330.0,1,84,18,8,110,11.789924973204716,3523.244372990354
UBATUBA,3555406,2017,0.2546688634124891,124.24451322453574,0.20914248185431364,14381.251794318905,13.468002165674067,5645898.955928922,0.9741554801425224,88313.0,14,1405,384,88,1877,21.253949022227758,63930.55332656485
UBATUBA,3555406,2016,0.2567468254042329,122.90939786156444,0.21032690810860308,13466.035453468634,13.414095238095237,6357230.164749453,0.9798062604030323,87364.0,27,1370,399,126,1895,21.69085664575798,72767.15998293865
UBATUBA,3555406,2015,0.2673720055141782,121.54192459200901,0.20858412816001481,14363.268149783475,13.320088790233074,5162908.486767048,0.9825118402953074,86392.0,28,1304,336,93,1733,20.05972775256968,59761.41872820455
UBATUBA,3555406,2014,0.2777749131058933,120.14490714687676,0.200283375683556,15401.89615057822,13.21404349859682,5561854.930316062,0.9836964147228158,85399.0,22,1166,267,69,1502,17.588027962856707,65127.86953378918
UBATUBA,3555406,2013,0.28443644472693436,118.70709060213845,0.19222062884435331,14593.455756854744,13.146124915222886,4753194.128065048,0.9835390347322268,84377.0,15,1142,270,94,1506,17.848465814143665,56332.817332508246
UBATUBA,3555406,2012,0.2806918589548306,113.39898705683737,0.1927199642697633,13233.66863731835,13.110531736835329,5280403.103773801,0.9851296972577204,80604.0,20,1226,243,86,1555,19.29184655848345,65510.43501282568
UBATUBA,3555406,2011,0.2745646459088131,112.15250422059651,0.19177601043678968,12177.534924767198,12.910125588697017,5091700.522790975,0.9837755067626897,79718.0,21,1390,239,96,1725,21.63877668782458,63871.403231277436
UBATUBA,3555406,2010,0.28081276263975397,110.95948227349466,0.18538100671991886,11368.08,12.600916489980165,4587564.09,0.9817809971752708,78870.0,18,1300,235,91,1626,20.616203879802207,58166.14796500571
VALINHOS,3556206,2017,0.40538258351634454,837.4341661039838,0.3629378184867445,29888.313256604462,14.042232244018395,6493969.345185934,0.9865194833771909,124024.0,1,872,194,279,1345,10.844675224150164,52360.58621868295
VALINHOS,3556206,2016,0.40214312724864926,824.8683322079676,0.3576369277113365,28936.871109460946,13.966857404440375,6908386.06237521,0.9850724292878319,122163.0,1,870,211,269,1350,11.0508091648044,56550.56000896515
VALINHOS,3556206,2015,0.4058581528389071,812.0054017555706,0.3677343711021304,30255.829080470878,13.869502295185763,6613503.673877557,0.9847775120771325,120258.0,3,790,221,356,1367,11.367227128340733,54994.29288594153
VALINHOS,3556206,2014,0.40829720016558946,798.8656313301824,0.36487423084725135,35586.27508501105,13.762491602770506,6400437.055897137,0.985573985496809,118312.0,6,980,237,468,1685,14.242004192305092,54097.95334283198
VALINHOS,3556206,2013,0.410328611075002,785.3342336259285,0.36752415998899474,36761.326423504535,13.664155710475834,6721974.7734356485,0.9863100183700908,116308.0,6,1003,231,535,1769,15.209615847577123,57794.60375413255
VALINHOS,3556206,2012,0.40757994722690316,745.3747467927077,0.38215418063230366,36461.992183312366,13.507229886692267,6313149.825504092,0.9876144076378672,110390.0,7,957,216,431,1604,14.530301657758855,57189.50833865469
VALINHOS,3556206,2011,0.4101638116746533,733.4368669817691,0.3987497928596417,37330.89667654728,13.355967030683628,6218557.227480018,0.9882314681320495,108622.0,2,1009,243,553,1805,16.617259855277936,57249.5187667325
VALINHOS,3556206,2010,0.4164684338814719,722.2687373396354,0.3954453668386807,36812.84,13.130283687943262,5320980.91,0.9866815112869186,106968.0,3,937,281,494,1712,16.004786478199087,49743.67016303942
VARGEM,3556354,2017,0.2871719319010695,71.02941176470587,0.09080153800650695,7189.197319532756,13.024972855591749,224486.6300816413,0.856673311079591,10143.0,1,78,10,12,100,9.859016070196194,22132.1729351909
VARGEM,3556354,2016,0.29900945430610804,70.02801120448179,0.0913,6800.5514850786685,12.728368017524645,210684.97122567127,0.8346517177817315,10000.0,0,94,18,9,121,12.1,21068.497122567125
VARGEM,3556354,2015,0.2979617263665769,69.00560224089635,0.09549421554698599,7604.143160902208,12.764080765143465,205992.36958603593,0.8458662899932219,9854.0,0,90,12,15,117,11.87335092348285,20904.441809015218
VARGEM,3556354,2014,0.3097090795620916,67.95518207282913,0.10253503709810387,8423.873739524548,12.64321608040201,221866.28620035917,0.8808021892403219,9704.0,1,79,18,15,112,11.541632316570487,22863.384810424483
VARGEM,3556354,2013,0.2996494334399644,66.87675070028011,0.10869109947643979,8157.584604526502,12.697495183044316,195813.71399469877,0.8511503074194254,9550.0,0,85,9,5,99,10.366492146596858,20504.053821434427
VARGEM,3556354,2012,0.3009482530272425,63.56442577030812,0.10697366971466343,7432.287904305483,12.407826982492276,138361.7641877741,0.8422432118638058,9077.0,1,80,6,8,94,10.355844441996254,15243.116028178263
VARGEM,3556354,2011,0.31061237900910027,62.61904761904761,0.10735853276671886,6713.375402757075,12.45625,145030.34776269563,0.8420064504902075,8942.0,2,81,11,5,97,10.847685081637218,16219.005565052074
VARGEM,3556354,2010,0.3325317692736199,61.63165266106442,0.09283036018634246,6486.06,12.079559363525092,140261.54,0.832208273524857,8801.0,3,80,10,4,94,10.680604476764005,15937.000340870356
VARZEA PAULISTA,3556503,2017,0.3519504105659383,3417.1551724137935,0.14170387749438684,14451.859728329768,13.525844163551124,4216890.596918086,0.9983123358674946,118917.0,10,675,401,271,1347,11.327228234819243,35460.78859135435
VARZEA PAULISTA,3556503,2016,0.35816119222291665,3384.2528735632186,0.1412135312298339,14228.842631399084,13.415128374721904,4103311.496466269,0.9981019415051804,117772.0,13,816,537,416,1769,15.020548177835138,34841.14642246263
